Quantity,Transaction,Store,Product
1,321077,5,Magazine
1,321080,8,Magazine
1,321089,5,Perfume
1,321092,3,Toothpaste
1,321104,2,Pens
3,321104,2,Pens
2,321104,2,Pens
1,321107,1,Toothpaste
1,321110,3,Magazine
2,321113,10,Perfume
2,321113,10,Perfume
3,321122,4,Magazine
1,321128,4,Pencils
1,321128,4,Pencils
1,321134,10,Pens
1,321146,6,Pencils
1,321146,6,Pencils
1,321152,6,Markers
2,321158,5,Bow
3,321161,3,Pain Reliever
2,321164,3,Soap
1,321170,8,Bow
1,321176,2,Bow
2,321182,6,Shampoo
1,321182,6,Shampoo
3,321182,6,Toothbrush
1,321185,3,Magazine
2,321185,3,Magazine
8,321185,3,Magazine
2,321194,7,Candy Bar
2,321194,7,Candy Bar
2,321206,5,Pain Reliever
5,321209,5,Pain Reliever
1,321212,3,Pens
6,321218,3,Toothpaste
2,321218,3,Toothpaste
2,321218,3,Toothpaste
2,321218,3,Toothpaste
11,321218,3,Magazine
1,321218,3,Magazine
2,321230,4,Candy Bar
1,321233,7,Magazine
2,321236,5,Magazine
2,321236,5,Candy Bar
1,321242,6,Pencils
1,321242,6,Pencils
1,321242,6,Pencils
1,321242,6,Magazine
1,321248,9,Magazine
1,321251,8,Magazine
4,321257,6,Magazine
1,321263,3,Magazine
1,321263,3,Candy Bar
1,321266,8,Pencils
1,321266,8,Greeting Cards
1,321266,8,Greeting Cards
1,321266,8,Greeting Cards
1,321266,8,Greeting Cards
1,321272,4,Magazine
1,321284,3,Toothpaste
15,321284,3,Magazine
4,321284,3,Magazine
33,321284,3,Magazine
2,321284,3,Magazine
9,321284,3,Magazine
27,321284,3,Magazine
7,321284,3,Magazine
25,321284,3,Magazine
2,321284,3,Magazine
16,321284,3,Magazine
11,321287,2,Candy Bar
1,321287,2,Greeting Cards
5,321290,2,Greeting Cards
1,321290,2,Magazine
1,321290,2,Magazine
1,321290,2,Pens
1,321290,2,Candy Bar
19,321290,2,Candy Bar
1,321290,2,Candy Bar
10,321293,6,Magazine
5,321299,2,Magazine
49,321302,2,Magazine
4,321302,2,Magazine
1,321308,2,Pencils
5,321311,7,Pencils
3,321311,7,Pencils
3,321311,7,Greeting Cards
8,321311,7,Magazine
1,321317,4,Greeting Cards
3,321320,6,Greeting Cards
1,321320,6,Pens
80,321320,6,Perfume
54,321320,6,Perfume
9,321320,6,Perfume
13,321320,6,Perfume
3,321320,6,Pencils
3,321320,6,Pencils
3,321320,6,Pencils
3,321320,6,Pencils
2,321320,6,Pencils
1,321320,6,Toothpaste
1,321320,6,Toothpaste
1,321320,6,Toothpaste
1,321320,6,Toothpaste
1,321320,6,Toothpaste
1,321320,6,Toothpaste
1,321320,6,Bow
2,321320,6,Bow
1,321320,6,Bow
3,321320,6,Bow
1,321320,6,Bow
2,321320,6,Bow
3,321320,6,Bow
2,321320,6,Bow
2,321320,6,Bow
58,321320,6,Toothbrush
14,321320,6,Toothbrush
2,321323,5,Candy Bar
2,321323,5,Candy Bar
1,321323,5,Candy Bar
2,321323,5,Bow
2,321323,5,Pencils
1,321323,5,Magazine
1,321326,4,Toothpaste
1,321332,8,Bow
2,321332,8,Toothbrush
6,321332,8,Toothbrush
8,321332,8,Perfume
10,321332,8,Perfume
1,321332,8,Perfume
1,321332,8,Perfume
1,321332,8,Perfume
1,321347,1,Magazine
1,321347,1,Candy Bar
1,321347,1,Candy Bar
1,321347,1,Pencils
1,321362,3,Toothpaste
1,321386,1,Toothpaste
1,321389,1,Toothpaste
2,321395,2,Magazine
2,321395,2,Greeting Cards
2,321395,2,Pencils
1,321404,5,Pain Reliever
1,321404,5,Pain Reliever
1,321404,5,Pain Reliever
4,321407,5,Pain Reliever
1,321410,5,Perfume
1,321416,10,Toothpaste
1,321416,10,Toothpaste
1,321416,10,Greeting Cards
1,321428,2,Photo Processing
2,321431,6,Toothpaste
1,321437,10,Pens
2,321443,8,Greeting Cards
1,321446,8,Pencils
1,321446,8,Pencils
1,321446,8,Pencils
2,321446,8,Pencils
1,321446,8,Pencils
1,321449,2,Pencils
1,321449,2,Pencils
1,321449,2,Greeting Cards
2,321455,9,Pencils
5,321458,5,Candy Bar
1,321467,5,Pencils
1,321467,5,Candy Bar
1,321467,5,Toothpaste
4,321470,9,Greeting Cards
4,321473,9,Greeting Cards
4,321479,7,Greeting Cards
1,321482,4,Photo Processing
1,321488,6,Pencils
1,321488,6,Pencils
1,321500,1,Pencils
1,321500,1,Candy Bar
1,321500,1,Greeting Cards
1,321506,6,Wrapping Paper
1,321509,5,Toothpaste
2,321512,3,Wrapping Paper
1,321518,9,Pens
1,321521,6,Candy Bar
1,321521,6,Candy Bar
9,321524,4,Candy Bar
9,321524,4,Toothpaste
9,321524,4,Toothpaste
1,321527,9,Pens
1,321527,9,Greeting Cards
1,321530,9,Candy Bar
2,321530,9,Wrapping Paper
1,321539,9,Toothpaste
1,321539,9,Pencils
2,321542,6,Pencils
1,321542,6,Candy Bar
2,321542,6,Candy Bar
2,321542,6,Magazine
1,321548,10,Toothpaste
1,321551,3,Candy Bar
1,321554,1,Pens
1,321557,1,Toothpaste
1,321557,1,Toothpaste
1,321557,1,Toothpaste
4,321566,1,Toothpaste
2,321569,6,Toothpaste
2,321572,3,Toothpaste
4,321578,7,Candy Bar
1,321590,7,Pencils
1,321593,2,Greeting Cards
1,321593,2,Toothpaste
1,321593,2,Toothpaste
1,321593,2,Toothpaste
1,321593,2,Toothpaste
1,321602,10,Toothpaste
1,321605,9,Wrapping Paper
1,321605,9,Markers
1,321611,9,Pencils
1,321611,9,Candy Bar
1,321611,9,Candy Bar
1,321620,9,Photo Processing
2,321623,6,Perfume
1,321623,6,Perfume
4,321638,2,Greeting Cards
2,321638,2,Perfume
2,321638,2,Candy Bar
2,321638,2,Magazine
2,321638,2,Magazine
2,321638,2,Magazine
1,321641,1,Magazine
1,321641,1,Toothpaste
1,321641,1,Toothpaste
1,321641,1,Toothpaste
2,321644,1,Perfume
4,321644,1,Perfume
1,321650,8,Magazine
1,321653,5,Magazine
1,321656,9,Greeting Cards
1,321656,9,Greeting Cards
9,321662,4,Greeting Cards
9,321662,4,Greeting Cards
1,321662,4,Toothpaste
1,321662,4,Toothpaste
1,321662,4,Toothpaste
1,321665,8,Pencils
1,321665,8,Candy Bar
1,321665,8,Candy Bar
2,321668,4,Pencils
2,321668,4,Magazine
2,321671,8,Magazine
2,321671,8,Candy Bar
1,321674,1,Toothpaste
1,321677,2,Magazine
2,321680,2,Magazine
2,321686,2,Pencils
2,321689,3,Magazine
1,321692,9,Magazine
1,321692,9,Magazine
1,321698,4,Greeting Cards
1,321698,4,Greeting Cards
1,321698,4,Greeting Cards
1,321698,4,Perfume
1,321698,4,Magazine
1,321701,4,Magazine
1,321704,9,Photo Processing
1,321704,9,Photo Processing
1,321716,8,Greeting Cards
2,321728,1,Pencils
2,321728,1,Pencils
2,321728,1,Pencils
2,321728,1,Magazine
1,321728,1,Candy Bar
2,321737,9,Candy Bar
2,321737,9,Candy Bar
2,321737,9,Candy Bar
2,321737,9,Candy Bar
1,321737,9,Toothpaste
1,321737,9,Toothpaste
4,321737,9,Toothpaste
1,321737,9,Toothpaste
1,321737,9,Toothpaste
1,321737,9,Toothpaste
1,321737,9,Toothpaste
1,321743,4,Greeting Cards
1,321746,5,Magazine
1,321752,6,Toothpaste
1,321755,9,Greeting Cards
1,321758,1,Toothpaste
1,321764,9,Toothpaste
1,321764,9,Toothpaste
1,321764,9,Toothpaste
1,321764,9,Toothpaste
2,321770,3,Toothpaste
2,321770,3,Toothpaste
2,321770,3,Toothpaste
2,321770,3,Magazine
2,321770,3,Greeting Cards
2,321773,4,Magazine
2,321776,2,Magazine
1,321779,8,Greeting Cards
1,321779,8,Perfume
1,321782,3,Toothpaste
2,321785,7,Magazine
1,321785,7,Pencils
2,321785,7,Candy Bar
2,321785,7,Candy Bar
2,321785,7,Candy Bar
1,321788,9,Magazine
1,321788,9,Toothpaste
1,321791,2,Toothpaste
1,321791,2,Toothpaste
2,321791,2,Toothpaste
1,321791,2,Toothpaste
1,321791,2,Toothpaste
3,321791,2,Magazine
5,321791,2,Greeting Cards
1,321791,2,Greeting Cards
1,321791,2,Candy Bar
3,321791,2,Candy Bar
1,321791,2,Pencils
1,321791,2,Pencils
1,321791,2,Pencils
1,321791,2,Pens
1,321794,9,Greeting Cards
1,321794,9,Toothpaste
1,321794,9,Toothpaste
1,321794,9,Toothpaste
1,321794,9,Magazine
1,321794,9,Magazine
8,321797,3,Magazine
8,321797,3,Toothpaste
8,321797,3,Toothpaste
1,321797,3,Toothpaste
1,321797,3,Toothpaste
1,321797,3,Toothpaste
8,321797,3,Greeting Cards
8,321797,3,Candy Bar
8,321797,3,Candy Bar
1,321800,10,Candy Bar
1,321800,10,Toothpaste
7,321803,2,Candy Bar
2,321806,7,Candy Bar
2,321806,7,Magazine
2,321806,7,Pencils
1,321824,6,Candy Bar
1,321824,6,Candy Bar
2,321824,6,Candy Bar
2,321824,6,Toothpaste
2,321824,6,Magazine
2,321824,6,Greeting Cards
8,321827,6,Greeting Cards
2,321827,6,Candy Bar
2,321827,6,Candy Bar
1,321827,6,Candy Bar
1,321827,6,Candy Bar
2,321827,6,Magazine
8,321827,6,Magazine
14,321827,6,Magazine
1,321827,6,Pencils
7,321827,6,Pencils
1,321833,2,Pens
1,321836,8,Candy Bar
1,321842,9,Magazine
2,321842,9,Greeting Cards
2,321842,9,Greeting Cards
1,321842,9,Greeting Cards
2,321842,9,Candy Bar
2,321842,9,Candy Bar
2,321842,9,Candy Bar
1,321842,9,Pencils
1,321842,9,Pencils
6,321845,7,Magazine
1,321845,7,Magazine
7,321845,7,Magazine
1,321848,4,Magazine
1,321848,4,Magazine
2,321848,4,Magazine
2,321848,4,Pencils
2,321848,4,Pencils
2,321848,4,Pencils
1,321848,4,Toothpaste
1,321848,4,Toothpaste
2,321848,4,Toothpaste
3,321848,4,Greeting Cards
1,321851,5,Magazine
2,321860,3,Toothpaste
1,321863,9,Pencils
1,321866,6,Toothpaste
3,321878,3,Candy Bar
3,321878,3,Candy Bar
3,321878,3,Toothpaste
3,321878,3,Toothpaste
1,321878,3,Toothpaste
3,321878,3,Toothpaste
3,321878,3,Magazine
2,321878,3,Magazine
2,321878,3,Wrapping Paper
2,321878,3,Wrapping Paper
3,321878,3,Greeting Cards
2,321878,3,Prescription Med
2,321881,3,Toothpaste
1,321884,7,Wrapping Paper
1,321884,7,Wrapping Paper
1,321890,2,Photo Processing
1,321890,2,Magazine
1,321890,2,Magazine
1,321890,2,Candy Bar
1,321890,2,Wrapping Paper
1,321890,2,Greeting Cards
1,321908,9,Toothpaste
2,321914,9,Greeting Cards
1,321932,6,Toothpaste
3,321932,6,Pencils
1,321935,9,Magazine
1,321935,9,Toothpaste
1,321935,9,Toothpaste
1,321935,9,Toothpaste
1,321935,9,Greeting Cards
23,321938,7,Greeting Cards
22,321938,7,Candy Bar
2,321938,7,Toothpaste
1,321938,7,Toothpaste
1,321938,7,Toothpaste
2,321941,7,Greeting Cards
1,321947,6,Toothpaste
1,321947,6,Toothpaste
1,321947,6,Toothpaste
1,321953,4,Wrapping Paper
4,321956,2,Toothpaste
1,321956,2,Magazine
2,321956,2,Magazine
1,321962,6,Pencils
1,321962,6,Pencils
1,321962,6,Pencils
1,321962,6,Candy Bar
1,321962,6,Magazine
1,321968,6,Greeting Cards
3,321974,10,Pencils
1,321974,10,Perfume
2,321974,10,Perfume
4,321983,8,Magazine
1,321989,9,Greeting Cards
1,321995,9,Greeting Cards
1,321995,9,Greeting Cards
4,321998,7,Magazine
1,322001,4,Candy Bar
1,322016,4,Greeting Cards
1,322016,4,Magazine
4,322016,4,Magazine
1,322025,2,Pencils
1,322025,2,Greeting Cards
1,322028,6,Toothpaste
2,322031,6,Pens
3,322037,6,Candy Bar
1,322043,9,Toothpaste
2,322046,4,Toothpaste
3,322046,4,Toothpaste
1,322046,4,Toothpaste
1,322046,4,Toothpaste
3,322049,5,Toothpaste
1,322055,8,Candy Bar
1,322055,8,Candy Bar
1,322055,8,Toothpaste
1,322055,8,Toothpaste
1,322055,8,Toothpaste
1,322058,7,Greeting Cards
1,322058,7,Pencils
1,322070,1,Greeting Cards
1,322070,1,Greeting Cards
1,322076,8,Candy Bar
1,322076,8,Candy Bar
1,322076,8,Candy Bar
1,322076,8,Greeting Cards
1,322076,8,Magazine
1,322079,2,Candy Bar
1,322079,2,Candy Bar
1,322079,2,Photo Processing
1,322079,2,Magazine
1,322079,2,Magazine
1,322079,2,Magazine
2,322085,8,Magazine
2,322091,4,Magazine
1,322097,1,Shampoo
1,322103,9,Pain Reliever
1,322109,9,Bow
1,322112,2,Perfume
4,322112,2,Perfume
1,322124,10,Wrapping Paper
1,322124,10,Toothpaste
1,322130,8,Candy Bar
1,322133,8,Pens
1,322133,8,Pens
1,322133,8,Pens
1,322133,8,Pens
1,322133,8,Pens
1,322133,8,Pens
2,322139,5,Soap
1,322142,2,Wrapping Paper
1,322142,2,Magazine
2,322142,2,Perfume
26,322142,2,Toothbrush
2,322142,2,Bow
3,322142,2,Bow
1,322142,2,Bow
1,322142,2,Bow
2,322148,2,Toothpaste
2,322148,2,Greeting Cards
2,322148,2,Pencils
2,322151,6,Pain Reliever
2,322151,6,Pain Reliever
1,322151,6,Candy Bar
1,322154,1,Pain Reliever
1,322166,2,Pens
1,322166,2,Pens
2,322175,9,Greeting Cards
2,322181,5,Greeting Cards
3,322190,5,Greeting Cards
1,322202,5,Magazine
1,322205,6,Wrapping Paper
1,322205,6,Wrapping Paper
1,322211,9,Toothpaste
5,322220,9,Magazine
3,322220,9,Perfume
3,322220,9,Candy Bar
2,322223,3,Candy Bar
2,322223,3,Candy Bar
2,322223,3,Magazine
2,322223,3,Toothpaste
2,322223,3,Toothpaste
1,322232,5,Magazine
1,322238,2,Magazine
2,322256,4,Pens
2,322256,4,Pens
2,322256,4,Soap
1,322256,4,Soap
1,322256,4,Soap
1,322262,5,Magazine
1,322262,5,Pencils
1,322271,1,Pencils
1,322274,10,Magazine
1,322274,10,Pens
3,322277,5,Pens
3,322277,5,Magazine
1,322298,10,Candy Bar
1,322298,10,Candy Bar
2,322298,10,Greeting Cards
2,322298,10,Toothpaste
1,322304,5,Toothpaste
3,322304,5,Greeting Cards
1,322307,5,Toothpaste
1,322313,8,Toothpaste
1,322316,7,Magazine
1,322319,6,Photo Processing
1,322319,6,Photo Processing
1,322319,6,Photo Processing
3,322322,4,Candy Bar
1,322337,6,Perfume
2,322340,10,Pens
1,322340,10,Toothpaste
1,322340,10,Toothpaste
1,322340,10,Toothpaste
1,322349,10,Magazine
4,322349,10,Greeting Cards
1,322349,10,Photo Processing
1,322349,10,Toothpaste
1,322349,10,Toothpaste
1,322349,10,Toothpaste
1,322349,10,Pencils
1,322358,4,Greeting Cards
1,322364,1,Magazine
3,322370,4,Greeting Cards
1,322370,4,Candy Bar
1,322373,2,Candy Bar
1,322373,2,Pencils
1,322373,2,Pencils
3,322382,4,Greeting Cards
1,322400,10,Toothpaste
1,322400,10,Toothpaste
1,322400,10,Toothpaste
2,322406,7,Candy Bar
6,322412,5,Magazine
1,322424,8,Magazine
1,322424,8,Candy Bar
1,322424,8,Candy Bar
1,322424,8,Candy Bar
1,322424,8,Candy Bar
1,322424,8,Pencils
1,322430,6,Magazine
1,322436,9,Candy Bar
1,322436,9,Candy Bar
1,322439,2,Photo Processing
1,322439,2,Photo Processing
1,322442,1,Photo Processing
1,322445,9,Pencils
1,322448,7,Photo Processing
1,322448,7,Magazine
1,322451,10,Toothpaste
2,322454,4,Perfume
1,322460,10,Pencils
3,322466,5,Candy Bar
1,322466,5,Candy Bar
7,322466,5,Magazine
4,322466,5,Greeting Cards
2,322469,6,Greeting Cards
1,322469,6,Greeting Cards
1,322469,6,Candy Bar
1,322469,6,Magazine
1,322472,5,Magazine
1,322472,5,Candy Bar
1,322478,10,Magazine
2,322478,10,Greeting Cards
1,322478,10,Greeting Cards
1,322481,4,Greeting Cards
1,322484,10,Greeting Cards
1,322487,10,Toothpaste
1,322487,10,Toothpaste
1,322487,10,Pens
1,322487,10,Candy Bar
4,322487,10,Candy Bar
2,322499,9,Soap
1,322502,9,Pens
25,322514,1,Greeting Cards
5,322517,10,Toothpaste
27,322526,9,Toothpaste
25,322529,7,Toothpaste
1,322535,6,Candy Bar
35,322538,5,Toothpaste
2,322541,5,Pencils
1,322544,1,Greeting Cards
1,322544,1,Greeting Cards
1,322544,1,Greeting Cards
1,322544,1,Pencils
1,322550,5,Greeting Cards
2,322562,2,Wrapping Paper
15,322568,10,Wrapping Paper
5,322571,2,Wrapping Paper
5,322571,2,Wrapping Paper
5,322571,2,Wrapping Paper
5,322571,2,Prescription Med
1,322577,9,Wrapping Paper
20,322586,4,Greeting Cards
20,322586,4,Candy Bar
1,322589,7,Magazine
2,322607,8,Pens
1,322610,6,Candy Bar
1,322610,6,Candy Bar
2,322610,6,Pencils
1,322610,6,Toothpaste
9,322622,3,Magazine
3,322628,9,Shampoo
1,322631,9,Shampoo
1,322637,1,Greeting Cards
4,322655,5,Pencils
4,322655,5,Pencils
1,322655,5,Toothpaste
1,322655,5,Toothpaste
1,322655,5,Toothpaste
1,322655,5,Toothpaste
1,322655,5,Toothpaste
4,322655,5,Toothpaste
1,322655,5,Toothpaste
1,322658,1,Pens
1,322670,9,Magazine
1,322673,6,Magazine
1,322673,6,Magazine
1,322673,6,Pencils
1,322673,6,Candy Bar
1,322673,6,Candy Bar
2,322673,6,Photo Processing
1,322679,1,Greeting Cards
1,322679,1,Photo Processing
1,322679,1,Pencils
1,322679,1,Pencils
1,322682,5,Magazine
1,322685,3,Magazine
1,322688,4,Bow
1,322688,4,Toothpaste
2,322688,4,Toothpaste
1,322688,4,Toothpaste
2,322688,4,Toothpaste
2,322688,4,Toothpaste
2,322688,4,Pencils
6,322688,4,Toothbrush
1,322691,6,Pens
1,322691,6,Pencils
2,322694,3,Toothpaste
2,322697,3,Magazine
1,322697,3,Greeting Cards
2,322697,3,Greeting Cards
1,322703,7,Toothpaste
1,322715,9,Magazine
2,322718,3,Magazine
2,322718,3,Pencils
2,322718,3,Toothpaste
2,322718,3,Toothpaste
1,322727,5,Toothpaste
2,322727,5,Toothpaste
5,322727,5,Bow
1,322730,10,Magazine
1,322730,10,Toothpaste
2,322730,10,Toothpaste
1,322730,10,Toothpaste
1,322730,10,Pencils
1,322730,10,Candy Bar
1,322733,10,Perfume
2,322733,10,Greeting Cards
1,322733,10,Magazine
5,322739,6,Perfume
10,322739,6,Toothbrush
1,322739,6,Magazine
1,322739,6,Magazine
1,322748,8,Magazine
1,322748,8,Candy Bar
1,322748,8,Pencils
2,322748,8,Pens
1,322751,4,Magazine
1,322754,10,Magazine
1,322754,10,Toothpaste
1,322754,10,Toothpaste
1,322754,10,Toothpaste
1,322754,10,Pencils
2,322760,1,Candy Bar
3,322760,1,Pencils
2,322760,1,Pencils
3,322760,1,Pencils
2,322760,1,Toothpaste
5,322760,1,Toothpaste
2,322763,9,Magazine
1,322769,10,Wrapping Paper
2,322769,10,Perfume
1,322775,8,Magazine
1,322775,8,Soap
1,322781,5,Toothpaste
1,322781,5,Magazine
2,322781,5,Pencils
4,322781,5,Photo Processing
1,322781,5,Photo Processing
1,322796,1,Toothpaste
1,322796,1,Pencils
1,322802,1,Photo Processing
1,322802,1,Pencils
2,322802,1,Perfume
1,322802,1,Magazine
1,322802,1,Magazine
2,322802,1,Magazine
1,322802,1,Toothpaste
1,322802,1,Toothpaste
1,322802,1,Toothpaste
1,322808,6,Magazine
2,322820,6,Photo Processing
5,322820,6,Toothpaste
1,322823,6,Magazine
1,322835,4,Magazine
1,322835,4,Magazine
1,322835,4,Magazine
1,322835,4,Magazine
1,322835,4,Magazine
1,322835,4,Magazine
1,322835,4,Photo Processing
1,322835,4,Toothpaste
1,322835,4,Toothpaste
1,322835,4,Toothpaste
4,322835,4,Bow
5,322835,4,Bow
2,322835,4,Bow
1,322835,4,Bow
1,322835,4,Bow
1,322835,4,Wrapping Paper
1,322835,4,Wrapping Paper
1,322835,4,Wrapping Paper
1,322835,4,Wrapping Paper
1,322838,4,Wrapping Paper
1,322838,4,Greeting Cards
2,322850,8,Toothbrush
1,322850,8,Bow
1,322850,8,Wrapping Paper
1,322850,8,Wrapping Paper
1,322853,9,Photo Processing
1,322853,9,Photo Processing
1,322853,9,Photo Processing
2,322853,9,Photo Processing
1,322856,10,Toothbrush
1,322856,10,Magazine
1,322856,10,Magazine
2,322865,4,Toothbrush
3,322865,4,Toothpaste
1,322865,4,Wrapping Paper
4,322865,4,Greeting Cards
3,322865,4,Pencils
7,322865,4,Pencils
4,322865,4,Pencils
1,322871,9,Bow
1,322871,9,Bow
2,322871,9,Toothbrush
1,322871,9,Magazine
2,322874,10,Toothbrush
2,322874,10,Toothbrush
2,322874,10,Wrapping Paper
2,322874,10,Wrapping Paper
8,322877,4,Toothbrush
1,322877,4,Bow
2,322877,4,Bow
1,322877,4,Bow
1,322877,4,Bow
1,322877,4,Bow
1,322877,4,Bow
1,322877,4,Bow
1,322877,4,Bow
2,322877,4,Bow
1,322877,4,Bow
1,322877,4,Bow
2,322877,4,Magazine
1,322877,4,Magazine
1,322877,4,Toothpaste
1,322877,4,Toothpaste
1,322877,4,Toothpaste
1,322877,4,Toothpaste
1,322877,4,Toothpaste
1,322877,4,Toothpaste
2,322877,4,Candy Bar
1,322877,4,Candy Bar
2,322877,4,Greeting Cards
1,322883,6,Bow
1,322886,10,Perfume
1,322886,10,Pens
1,322889,1,Photo Processing
6,322889,1,Toothpaste
4,322889,1,Greeting Cards
1,322889,1,Greeting Cards
1,322889,1,Greeting Cards
6,322889,1,Pencils
10,322889,1,Pencils
4,322889,1,Pencils
1,322898,9,Magazine
1,322898,9,Candy Bar
1,322898,9,Perfume
1,322925,3,Photo Processing
2,322925,3,Magazine
1,322928,4,Candy Bar
1,322928,4,Candy Bar
1,322928,4,Candy Bar
1,322928,4,Candy Bar
3,322928,4,Greeting Cards
1,322928,4,Greeting Cards
1,322928,4,Toothpaste
1,322931,1,Toothpaste
1,322934,10,Toothpaste
1,322934,10,Toothpaste
1,322934,10,Toothpaste
2,322934,10,Toothpaste
2,322934,10,Magazine
1,322934,10,Magazine
1,322934,10,Magazine
1,322934,10,Magazine
1,322934,10,Magazine
4,322934,10,Greeting Cards
1,322937,1,Toothpaste
1,322937,1,Toothpaste
1,322937,1,Bow
1,322946,3,Candy Bar
1,322946,3,Bow
1,322952,6,Bow
1,322952,6,Bow
1,322952,6,Bow
1,322952,6,Magazine
1,322952,6,Toothpaste
2,322955,1,Bow
1,322955,1,Bow
8,322955,1,Bow
3,322955,1,Wrapping Paper
1,322955,1,Wrapping Paper
1,322955,1,Wrapping Paper
4,322955,1,Wrapping Paper
2,322955,1,Wrapping Paper
1,322955,1,Wrapping Paper
8,322955,1,Wrapping Paper
2,322955,1,Wrapping Paper
4,322955,1,Wrapping Paper
4,322955,1,Wrapping Paper
1,322955,1,Wrapping Paper
1,322961,1,Greeting Cards
5,322961,1,Pencils
1,322961,1,Pencils
4,322961,1,Pencils
4,322961,1,Toothpaste
1,322967,2,Magazine
1,322967,2,Candy Bar
1,322967,2,Candy Bar
1,322967,2,Candy Bar
1,322967,2,Candy Bar
1,322967,2,Greeting Cards
1,322970,5,Magazine
1,322976,10,Magazine
1,322979,4,Magazine
1,322979,4,Magazine
1,322979,4,Wrapping Paper
1,322979,4,Greeting Cards
1,322979,4,Pencils
1,322985,1,Bow
1,322985,1,Toothpaste
2,322991,3,Toothpaste
1,322991,3,Toothpaste
2,322991,3,Toothpaste
1,322991,3,Toothpaste
2,322991,3,Pencils
2,322991,3,Wrapping Paper
3,322991,3,Wrapping Paper
3,322991,3,Wrapping Paper
1,322991,3,Wrapping Paper
1,322991,3,Candy Bar
1,322991,3,Magazine
1,322991,3,Magazine
1,322991,3,Greeting Cards
1,322994,1,Wrapping Paper
2,322994,1,Magazine
1,322997,10,Bow
1,322997,10,Wrapping Paper
1,323000,1,Magazine
1,323000,1,Greeting Cards
1,323000,1,Greeting Cards
1,323000,1,Toothpaste
2,323006,4,Toothpaste
2,323006,4,Greeting Cards
2,323006,4,Pencils
2,323006,4,Pencils
4,323009,9,Pencils
1,323012,3,Wrapping Paper
1,323015,7,Toothpaste
1,323015,7,Toothpaste
1,323015,7,Toothpaste
1,323015,7,Greeting Cards
1,323015,7,Magazine
1,323015,7,Magazine
2,323015,7,Magazine
1,323024,9,Markers
1,323033,2,Photo Processing
1,323033,2,Photo Processing
1,323039,8,Candy Bar
1,323039,8,Magazine
1,323039,8,Magazine
1,323039,8,Magazine
3,323042,7,Magazine
3,323045,9,Greeting Cards
1,323045,9,Bow
20,323045,9,Deodorant
3,323045,9,Toothpaste
1,323048,9,Greeting Cards
1,323048,9,Candy Bar
2,323048,9,Candy Bar
3,323048,9,Magazine
2,323048,9,Magazine
1,323048,9,Perfume
3,323048,9,Perfume
3,323048,9,Perfume
4,323057,10,Magazine
5,323072,4,Deodorant
6,323075,1,Magazine
1,323081,7,Magazine
1,323087,7,Greeting Cards
16,323090,5,Wrapping Paper
4,323090,5,Magazine
1,323090,5,Magazine
4,323090,5,Bow
1,323090,5,Bow
3,323090,5,Bow
4,323090,5,Bow
4,323090,5,Bow
3,323090,5,Bow
1,323090,5,Bow
10,323093,7,Bow
1,323096,3,Bow
3,323096,3,Bow
6,323102,5,Shampoo
6,323102,5,Shampoo
1,323114,4,Soap
2,323120,7,Greeting Cards
1,323129,6,Photo Processing
1,323132,10,Candy Bar
1,323132,10,Candy Bar
1,323135,6,Magazine
1,323144,1,Toothpaste
1,323144,1,Candy Bar
1,323144,1,Candy Bar
1,323147,7,Pencils
1,323159,4,Candy Bar
2,323159,4,Pens
2,323159,4,Pens
2,323162,6,Pain Reliever
1,323171,10,Photo Processing
1,323177,10,Pens
2,323180,5,Magazine
2,323204,1,Pain Reliever
1,323204,1,Pain Reliever
1,323207,9,Magazine
1,323207,9,Pencils
1,323207,9,Pencils
1,323207,9,Pencils
1,323207,9,Pencils
1,323213,3,Pencils
1,323213,3,Pencils
1,323213,3,Pencils
1,323213,3,Photo Processing
1,323213,3,Magazine
1,323213,3,Magazine
3,323213,3,Magazine
1,323225,1,Bow
2,323228,10,Magazine
1,323228,10,Magazine
1,323228,10,Magazine
1,323234,6,Magazine
1,323243,10,Bow
2,323246,4,Bow
2,323249,9,Bow
1,323255,1,Magazine
1,323261,7,Magazine
1,323261,7,Magazine
1,323261,7,Magazine
1,323261,7,Magazine
1,323261,7,Magazine
1,323261,7,Magazine
1,323270,4,Toothpaste
1,323270,4,Toothpaste
2,323270,4,Candy Bar
1,323273,6,Perfume
1,323273,6,Magazine
8,323273,6,Toothbrush
4,323276,3,Magazine
2,323288,9,Pencils
2,323288,9,Pencils
2,323294,5,Pencils
1,323303,1,Pencils
1,323303,1,Pencils
1,323318,2,Wrapping Paper
1,323321,7,Magazine
1,323324,2,Pencils
1,323330,1,Toothpaste
1,323333,10,Candy Bar
1,323339,1,Candy Bar
1,323339,1,Candy Bar
1,323339,1,Greeting Cards
1,323342,2,Toothpaste
1,323342,2,Toothpaste
1,323342,2,Toothpaste
1,323345,5,Magazine
1,323348,9,Toothpaste
1,323363,5,Pencils
1,323363,5,Candy Bar
1,323363,5,Greeting Cards
1,323363,5,Greeting Cards
1,323366,7,Candy Bar
1,323369,4,Greeting Cards
1,323372,10,Pencils
1,323372,10,Pencils
4,323378,1,Greeting Cards
2,323378,1,Toothpaste
1,323378,1,Toothpaste
2,323381,3,Toothpaste
1,323381,3,Toothpaste
2,323381,3,Toothpaste
1,323381,3,Toothpaste
1,323381,3,Toothpaste
1,323381,3,Toothpaste
